contract_id,contract_name,measure_id,measure_name,score,weight,domain
H8189 ,MANAGED HEALTH SERVICES INSURANCE CORP. ,C14,Medication Reconciliation Post-Discharge,2.0,1.0,Part C
H8211 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C14,Medication Reconciliation Post-Discharge,3.0,1.0,Part C
H8298 ,"HORIZON HEALTHCARE OF NEW JERSEY, INC. ",C14,Medication Reconciliation Post-Discharge,4.0,1.0,Part C
H8554 ,GHS INSURANCE COMPANY ,C14,Medication Reconciliation Post-Discharge,2.0,1.0,Part C
H8578 ,"HEALTH NEW ENGLAND, INC. ",C14,Medication Reconciliation Post-Discharge,4.0,1.0,Part C
H8649 ,AETNA HEALTH OF UTAH INC ,C14,Medication Reconciliation Post-Discharge,5.0,1.0,Part C
H8764 ,ASPIRE HEALTH PLAN ,C14,Medication Reconciliation Post-Discharge,5.0,1.0,Part C
H8908 ,"HUMANA MEDICAL PLAN OF MICHIGAN, INC. ",C14,Medication Reconciliation Post-Discharge,4.0,1.0,Part C
H8854 ,"CareFirst Advantage DSNP, Inc. ",C14,Medication Reconciliation Post-Discharge,4.0,1.0,Part C
H9003 ,KAISER FOUNDATION HP OF THE N W ,C14,Medication Reconciliation Post-Discharge,5.0,1.0,Part C
H9047 ,PROVIDENCE HEALTH ASSURANCE ,C14,Medication Reconciliation Post-Discharge,5.0,1.0,Part C
H9065 ,"AMH HEALTH, LLC ",C14,Medication Reconciliation Post-Discharge,4.0,1.0,Part C
H9207 ,"HEALTH PARTNERS PLANS, INC. ",C14,Medication Reconciliation Post-Discharge,3.0,1.0,Part C
H9219 ,"AMH HEALTH PLANS OF MAINE, INC. ",C14,Medication Reconciliation Post-Discharge,4.0,1.0,Part C
H9364 ,"WELLCARE OF MAINE, INC. ",C14,Medication Reconciliation Post-Discharge,3.0,1.0,Part C
H9460 ,"CIGNA HEALTHCARE OF ST LOUIS, INC. ",C14,Medication Reconciliation Post-Discharge,5.0,1.0,Part C
H9615 ,"MVP HEALTH PLAN, INC. ",C14,Medication Reconciliation Post-Discharge,3.0,1.0,Part C
H9630 ,"ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC ",C14,Medication Reconciliation Post-Discharge,3.0,1.0,Part C
H9686 ,"ALIGNMENT HEALTH PLAN OF NEVADA, INC. ",C14,Medication Reconciliation Post-Discharge,4.0,1.0,Part C
H9730 ,"WELLCARE HEALTH INSURANCE COMPANY OF KENTUCKY, INC ",C14,Medication Reconciliation Post-Discharge,3.0,1.0,Part C
H9942 ,LONGEVITY HEALTH PLAN OF NEW JERSEY INSURANCE COMP ,C14,Medication Reconciliation Post-Discharge,1.0,1.0,Part C
H9952 ,MEDICA HEALTH PLANS ,C14,Medication Reconciliation Post-Discharge,3.0,1.0,Part C
R1390 ,HUMANA INSURANCE COMPANY ,C14,Medication Reconciliation Post-Discharge,4.0,1.0,Part C
R5329 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C14,Medication Reconciliation Post-Discharge,3.0,1.0,Part C
R5342 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C14,Medication Reconciliation Post-Discharge,3.0,1.0,Part C
R5826 ,HUMANA INSURANCE COMPANY ,C14,Medication Reconciliation Post-Discharge,4.0,1.0,Part C
R5941 ,"ANTHEM INSURANCE COMPANIES, INC. ",C14,Medication Reconciliation Post-Discharge,4.0,1.0,Part C
R6801 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C14,Medication Reconciliation Post-Discharge,2.0,1.0,Part C
R7315 ,HUMANA INSURANCE COMPANY ,C14,Medication Reconciliation Post-Discharge,4.0,1.0,Part C
R7444 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C14,Medication Reconciliation Post-Discharge,3.0,1.0,Part C
H0107 ,HEALTH CARE SERVICE CORPORATION ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H0712 ,"WELLCARE OF CONNECTICUT, INC. ",C15,Plan All-Cause Readmissions,5.0,3.0,Part C
H0294 ,UNITEDHEALTHCARE INSURANCE COMPANY ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H0321 ,"ARIZONA PHYSICIANS IPA, INC. ",C15,Plan All-Cause Readmissions,1.0,3.0,Part C
H0423 ,"METROPLUS HEALTH PLAN, INC. ",C15,Plan All-Cause Readmissions,3.0,3.0,Part C
H0473 ,HUMANA INSURANCE COMPANY OF KENTUCKY ,C15,Plan All-Cause Readmissions,3.0,3.0,Part C
H0504 ,CALIFORNIA PHYSICIANS' SERVICE ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H0543 ,UHC OF CALIFORNIA ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H0755 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C15,Plan All-Cause Readmissions,3.0,3.0,Part C
H0885 ,HEALTHIER NEW JERSEY INSURANCE COMPANY ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H0907 ,"AMERIGROUP IOWA, INC. ",C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H0913 ,"WELLCARE HEALTH PLANS OF NEW JERSEY, INC. ",C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H1016 ,"AVMED, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H1032 ,"Sunshine State Health Plan, Inc. ",C15,Plan All-Cause Readmissions,3.0,3.0,Part C
H1112 ,"WELLCARE OF GEORGIA, INC. ",C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H1170 ,"KAISER FOUNDATION HP OF GA, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H1189 ,CHRISTUS HEALTH PLAN ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H1278 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C15,Plan All-Cause Readmissions,3.0,3.0,Part C
H2172 ,KAISER FDTN HLTH PLAN OF THE MID-ATLANTIC STATES ,C15,Plan All-Cause Readmissions,3.0,3.0,Part C
H1304 ,"REGENCE BLUESHIELD OF IDAHO, INC. ",C15,Plan All-Cause Readmissions,5.0,3.0,Part C
H1360 ,"UnitedHealthcare Benefits of Texas, Inc. ",C15,Plan All-Cause Readmissions,1.0,3.0,Part C
H1607 ,"ANTHEM INSURANCE COMPANIES, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H2458 ,MEDICA HEALTH PLANS ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H2582 ,ROCKY MOUNTAIN HEALTH MAINTENANCE ORGANIZATION INC ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H1799 ,"MOLINA HEALTHCARE OF KENTUCKY, INC. ",C15,Plan All-Cause Readmissions,5.0,3.0,Part C
H1944 ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H1947 ,"COMMUNITY CARE HEALTH PLAN OF LOUISIANA, INC. ",C15,Plan All-Cause Readmissions,1.0,3.0,Part C
H2168 ,VILLAGE SENIOR SERVICES CORPORATION ,C15,Plan All-Cause Readmissions,5.0,3.0,Part C
H2224 ,"SENIOR WHOLE HEALTH, LLC ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H2230 ,"BCBS  OF MASSACHUSETTS HMO BLUE, INC. ",C15,Plan All-Cause Readmissions,5.0,3.0,Part C
H2237 ,INDEPENDENT CARE HEALTH PLAN ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H2261 ,"BCBS  OF MASSACHUSETTS HMO BLUE, INC. ",C15,Plan All-Cause Readmissions,5.0,3.0,Part C
H2422 ,"HEALTHPARTNERS, INC. ",C15,Plan All-Cause Readmissions,1.0,3.0,Part C
H2486 ,"HUMANA MEDICAL PLAN OF UTAH, INC. ",C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H2577 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H2765 ,"SUMMIT HEALTH PLAN, INC. ",C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H2944 ,HUMANA INSURANCE COMPANY ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H2960 ,"HOMETOWN HEALTH PLAN, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H3113 ,"OXFORD HEALTH PLANS (NJ), INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H3152 ,AETNA HEALTH INC. (NJ) ,C15,Plan All-Cause Readmissions,1.0,3.0,Part C
H3192 ,AETNA HEALTH OF MICHIGAN INC. ,C15,Plan All-Cause Readmissions,1.0,3.0,Part C
H3288 ,AETNA HEALTH AND LIFE INSURANCE COMPANY ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H3312 ,AETNA HEALTH INC. (NY) ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H3347 ,"ELDERPLAN, INC. ",C15,Plan All-Cause Readmissions,3.0,3.0,Part C
H3387 ,"UNITEDHEALTHCARE OF NEW YORK, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H3447 ,"HEALTHKEEPERS, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H3528 ,"CONNECTICARE, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H3536 ,"MATTHEW THORNTON HEALTH PLAN, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H3554 ,USABLE PPO INSURANCE COMPANY ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H3655 ,COMMUNITY INSURANCE COMPANY ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H3748 ,"AETNA BETTER HEALTH OF WASHINGTON, INC. ",C15,Plan All-Cause Readmissions,5.0,3.0,Part C
H3749 ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H3810 ,"ALLCARE HEALTH PLAN, INC. ",C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H3817 ,REGENCE BLUECROSS BLUESHIELD OF OREGON ,C15,Plan All-Cause Readmissions,5.0,3.0,Part C
H3864 ,PACIFICSOURCE COMMUNITY HEALTH PLANS ,C15,Plan All-Cause Readmissions,3.0,3.0,Part C
H3949 ,"BRAVO HEALTH PENNSYLVANIA, INC. ",C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H3975 ,"WELLCARE HEALTH INSURANCE COMPANY OF KENTUCKY, INC ",C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H4140 ,"DOCTORS HEALTHCARE PLANS, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H4213 ,USABLE MUTUAL INSURANCE COMPANY ,C15,Plan All-Cause Readmissions,3.0,3.0,Part C
H4227 ,"VISTA HEALTH PLAN, INC. ",C15,Plan All-Cause Readmissions,1.0,3.0,Part C
H5141 ,CLOVER INSURANCE COMPANY ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H4754 ,PACIFICSOURCE COMMUNITY HEALTH PLANS ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H4931 ,BANNER - UNIVERSITY CARE ADVANTAGE ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H4937 ,CALIFORNIA PHYSICIANS' SERVICE ,C15,Plan All-Cause Readmissions,1.0,3.0,Part C
H5008 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H5050 ,KAISER FOUNDATION HEALTH PLAN OF WASHINGTON ,C15,Plan All-Cause Readmissions,3.0,3.0,Part C
H5422 ,BLUE CROSS BLUE SHIELD HEALTHCARE PLAN OF GEORGIA ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H5434 ,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC. ",C15,Plan All-Cause Readmissions,3.0,3.0,Part C
H5496 ,"IMPERIAL HEALTH PLAN OF CALIFORNIA, INC. ",C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H5549 ,VNS CHOICE ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H5580 ,MERCY CARE ,C15,Plan All-Cause Readmissions,1.0,3.0,Part C
H5587 ,"HEALTH CHOICE ARIZONA, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H5608 ,"DENVER HEALTH MEDICAL PLAN, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H5649 ,"CENTRAL HEALTH PLAN OF CALIFORNIA, INC. ",C15,Plan All-Cause Readmissions,3.0,3.0,Part C
H5826 ,COMMUNITY HEALTH PLAN OF WASHINGTON ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H5828 ,"AMERIGROUP TENNESSEE, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H5859 ,"HEALTH PLAN OF CAREOREGON, INC. ",C15,Plan All-Cause Readmissions,3.0,3.0,Part C
H5928 ,California Physicians' Service ,C15,Plan All-Cause Readmissions,3.0,3.0,Part C
H5937 ,UCARE MINNESOTA ,C15,Plan All-Cause Readmissions,1.0,3.0,Part C
H5945 ,PROMINENCE HEALTHFIRST ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H5970 ,HUMANA INSURANCE COMPANY OF NEW YORK ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H5989 ,"HEALTHFIRST HEALTH PLAN, INC. ",C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H6158 ,"USABLE HMO, INC. ",C15,Plan All-Cause Readmissions,1.0,3.0,Part C
H6237 ,REGENCE BLUECROSS BLUESHIELD OF OREGON ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H6328 ,"CARE N' CARE INSURANCE COMPANY, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H7245 ,PREMERA BLUE CROSS ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H6750 ,"HARVARD PILGRIM HEALTH CARE OF NEW ENGLAND, INC. ",C15,Plan All-Cause Readmissions,5.0,3.0,Part C
H6898 ,"VERMONT BLUE ADVANTAGE, INC. ",C15,Plan All-Cause Readmissions,5.0,3.0,Part C
H7326 ,"WELLCARE OF SOUTH CAROLINA, INC. ",C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H7404 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H7464 ,"UNITEDHEALTHCARE OF THE MID-ATLANTIC, INC. ",C15,Plan All-Cause Readmissions,1.0,3.0,Part C
H7621 ,"HUMANA HEALTH PLAN OF CALIFORNIA, INC. ",C15,Plan All-Cause Readmissions,3.0,3.0,Part C
R3332 ,"BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
R3444 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
R4182 ,HUMANA INSURANCE COMPANY ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H8133 ,GHS INSURANCE COMPANY ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H8176 ,"MOLINA HEALTHCARE OF SOUTH CAROLINA,INC ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H8189 ,MANAGED HEALTH SERVICES INSURANCE CORP. ,C15,Plan All-Cause Readmissions,1.0,3.0,Part C
H8211 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H8298 ,"HORIZON HEALTHCARE OF NEW JERSEY, INC. ",C15,Plan All-Cause Readmissions,1.0,3.0,Part C
H8578 ,"HEALTH NEW ENGLAND, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H8649 ,AETNA HEALTH OF UTAH INC ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H8764 ,ASPIRE HEALTH PLAN ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H8908 ,"HUMANA MEDICAL PLAN OF MICHIGAN, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H8854 ,"CareFirst Advantage DSNP, Inc. ",C15,Plan All-Cause Readmissions,3.0,3.0,Part C
H9003 ,KAISER FOUNDATION HP OF THE N W ,C15,Plan All-Cause Readmissions,3.0,3.0,Part C
H9047 ,PROVIDENCE HEALTH ASSURANCE ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H9065 ,"AMH HEALTH, LLC ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H9191 ,"PROVIDER PARTNERS HEALTH PLAN OF MISSOURI, INC. ",C15,Plan All-Cause Readmissions,5.0,3.0,Part C
H9207 ,"HEALTH PARTNERS PLANS, INC. ",C15,Plan All-Cause Readmissions,1.0,3.0,Part C
H9364 ,"WELLCARE OF MAINE, INC. ",C15,Plan All-Cause Readmissions,5.0,3.0,Part C
H9460 ,"CIGNA HEALTHCARE OF ST LOUIS, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H9615 ,"MVP HEALTH PLAN, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H9630 ,"ARKANSAS HEALTH AND WELLNESS HEALTH PLAN, INC ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
H9686 ,"ALIGNMENT HEALTH PLAN OF NEVADA, INC. ",C15,Plan All-Cause Readmissions,1.0,3.0,Part C
H9730 ,"WELLCARE HEALTH INSURANCE COMPANY OF KENTUCKY, INC ",C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H9952 ,MEDICA HEALTH PLANS ,C15,Plan All-Cause Readmissions,3.0,3.0,Part C
R1390 ,HUMANA INSURANCE COMPANY ,C15,Plan All-Cause Readmissions,3.0,3.0,Part C
R5342 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C15,Plan All-Cause Readmissions,3.0,3.0,Part C
R5826 ,HUMANA INSURANCE COMPANY ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
R5941 ,"ANTHEM INSURANCE COMPANIES, INC. ",C15,Plan All-Cause Readmissions,2.0,3.0,Part C
R6801 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C15,Plan All-Cause Readmissions,1.0,3.0,Part C
R7315 ,HUMANA INSURANCE COMPANY ,C15,Plan All-Cause Readmissions,2.0,3.0,Part C
R7444 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C15,Plan All-Cause Readmissions,4.0,3.0,Part C
H0107 ,HEALTH CARE SERVICE CORPORATION ,C16,Statin Therapy for Patients with Cardiovascular Disease,2.0,3.0,Part C
H0712 ,"WELLCARE OF CONNECTICUT, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H0294 ,UNITEDHEALTHCARE INSURANCE COMPANY ,C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H0321 ,"ARIZONA PHYSICIANS IPA, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,2.0,3.0,Part C
H0423 ,"METROPLUS HEALTH PLAN, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H0473 ,HUMANA INSURANCE COMPANY OF KENTUCKY ,C16,Statin Therapy for Patients with Cardiovascular Disease,2.0,3.0,Part C
H0504 ,CALIFORNIA PHYSICIANS' SERVICE ,C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H0543 ,UHC OF CALIFORNIA ,C16,Statin Therapy for Patients with Cardiovascular Disease,3.0,3.0,Part C
H0755 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H0885 ,HEALTHIER NEW JERSEY INSURANCE COMPANY ,C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H0907 ,"AMERIGROUP IOWA, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,3.0,3.0,Part C
H0913 ,"WELLCARE HEALTH PLANS OF NEW JERSEY, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,3.0,3.0,Part C
H1016 ,"AVMED, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H1032 ,"Sunshine State Health Plan, Inc. ",C16,Statin Therapy for Patients with Cardiovascular Disease,3.0,3.0,Part C
H1112 ,"WELLCARE OF GEORGIA, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,3.0,3.0,Part C
H1170 ,"KAISER FOUNDATION HP OF GA, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H1969 ,"REGENCE BLUESHIELD OF IDAHO, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,2.0,3.0,Part C
H1189 ,CHRISTUS HEALTH PLAN ,C16,Statin Therapy for Patients with Cardiovascular Disease,1.0,3.0,Part C
H1278 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C16,Statin Therapy for Patients with Cardiovascular Disease,2.0,3.0,Part C
H2172 ,KAISER FDTN HLTH PLAN OF THE MID-ATLANTIC STATES ,C16,Statin Therapy for Patients with Cardiovascular Disease,5.0,3.0,Part C
H1304 ,"REGENCE BLUESHIELD OF IDAHO, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,2.0,3.0,Part C
H1360 ,"UnitedHealthcare Benefits of Texas, Inc. ",C16,Statin Therapy for Patients with Cardiovascular Disease,5.0,3.0,Part C
H1607 ,"ANTHEM INSURANCE COMPANIES, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H2458 ,MEDICA HEALTH PLANS ,C16,Statin Therapy for Patients with Cardiovascular Disease,5.0,3.0,Part C
H2582 ,ROCKY MOUNTAIN HEALTH MAINTENANCE ORGANIZATION INC ,C16,Statin Therapy for Patients with Cardiovascular Disease,2.0,3.0,Part C
H1799 ,"MOLINA HEALTHCARE OF KENTUCKY, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,1.0,3.0,Part C
H1944 ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H1947 ,"COMMUNITY CARE HEALTH PLAN OF LOUISIANA, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,2.0,3.0,Part C
H2168 ,VILLAGE SENIOR SERVICES CORPORATION ,C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H2224 ,"SENIOR WHOLE HEALTH, LLC ",C16,Statin Therapy for Patients with Cardiovascular Disease,5.0,3.0,Part C
H2230 ,"BCBS  OF MASSACHUSETTS HMO BLUE, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H2237 ,INDEPENDENT CARE HEALTH PLAN ,C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H2261 ,"BCBS  OF MASSACHUSETTS HMO BLUE, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,5.0,3.0,Part C
H2422 ,"HEALTHPARTNERS, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H2486 ,"HUMANA MEDICAL PLAN OF UTAH, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,5.0,3.0,Part C
H2577 ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,C16,Statin Therapy for Patients with Cardiovascular Disease,3.0,3.0,Part C
H2765 ,"SUMMIT HEALTH PLAN, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,5.0,3.0,Part C
H2944 ,HUMANA INSURANCE COMPANY ,C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H2960 ,"HOMETOWN HEALTH PLAN, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H3113 ,"OXFORD HEALTH PLANS (NJ), INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H3152 ,AETNA HEALTH INC. (NJ) ,C16,Statin Therapy for Patients with Cardiovascular Disease,3.0,3.0,Part C
H3192 ,AETNA HEALTH OF MICHIGAN INC. ,C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H3288 ,AETNA HEALTH AND LIFE INSURANCE COMPANY ,C16,Statin Therapy for Patients with Cardiovascular Disease,2.0,3.0,Part C
H3312 ,AETNA HEALTH INC. (NY) ,C16,Statin Therapy for Patients with Cardiovascular Disease,2.0,3.0,Part C
H3347 ,"ELDERPLAN, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H3387 ,"UNITEDHEALTHCARE OF NEW YORK, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,3.0,3.0,Part C
H3447 ,"HEALTHKEEPERS, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,3.0,3.0,Part C
H3528 ,"CONNECTICARE, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,3.0,3.0,Part C
H3536 ,"MATTHEW THORNTON HEALTH PLAN, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H3554 ,USABLE PPO INSURANCE COMPANY ,C16,Statin Therapy for Patients with Cardiovascular Disease,1.0,3.0,Part C
H3655 ,COMMUNITY INSURANCE COMPANY ,C16,Statin Therapy for Patients with Cardiovascular Disease,3.0,3.0,Part C
H3748 ,"AETNA BETTER HEALTH OF WASHINGTON, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H3749 ,"UNITEDHEALTHCARE OF WISCONSIN, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,2.0,3.0,Part C
H3810 ,"ALLCARE HEALTH PLAN, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,2.0,3.0,Part C
H3817 ,REGENCE BLUECROSS BLUESHIELD OF OREGON ,C16,Statin Therapy for Patients with Cardiovascular Disease,2.0,3.0,Part C
H3864 ,PACIFICSOURCE COMMUNITY HEALTH PLANS ,C16,Statin Therapy for Patients with Cardiovascular Disease,3.0,3.0,Part C
H3949 ,"BRAVO HEALTH PENNSYLVANIA, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H3975 ,"WELLCARE HEALTH INSURANCE COMPANY OF KENTUCKY, INC ",C16,Statin Therapy for Patients with Cardiovascular Disease,2.0,3.0,Part C
H4140 ,"DOCTORS HEALTHCARE PLANS, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,1.0,3.0,Part C
H4213 ,USABLE MUTUAL INSURANCE COMPANY ,C16,Statin Therapy for Patients with Cardiovascular Disease,1.0,3.0,Part C
H4227 ,"VISTA HEALTH PLAN, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,5.0,3.0,Part C
H5140 ,"BLUE CROSS AND BLUE SHIELD ARIZONA, INC. ",C16,Statin Therapy for Patients with Cardiovascular Disease,2.0,3.0,Part C
H5141 ,CLOVER INSURANCE COMPANY ,C16,Statin Therapy for Patients with Cardiovascular Disease,4.0,3.0,Part C
H4754 ,PACIFICSOURCE COMMUNITY HEALTH PLANS ,C16,Statin Therapy for Patients with Cardiovascular Disease,2.0,3.0,Part C
H4931 ,BANNER - UNIVERSITY CARE ADVANTAGE ,C16,Statin Therapy for Patients with Cardiovascular Disease,1.0,3.0,Part C
H4937 ,CALIFORNIA PHYSICIANS' SERVICE ,C16,Statin Therapy for Patients with Cardiovascular Disease,5.0,3.0,Part C
